reviewId,content,score,at,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,source
3a95d6b2-4a32-462f-9caa-e25a12582228,great,5,2025-11-28 22:23:14,0,4.0.78,"Hi Rambilash,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:12:46,4.0.78,GooglePlay
a117c898-9630-4e9e-8698-8a98677952ac,good and fast ser,5,2025-11-28 21:39:31,0,4.0.79,"Hi Vikas,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:13:00,4.0.79,GooglePlay
477d4a13-1db5-4228-906c-8dbfc3a3b172,awesome,5,2025-11-28 21:26:05,0,4.0.79,"Hi Sridatta,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:13:29,4.0.79,GooglePlay
e0f29c5a-5b4f-4b4a-adcb-4ee134fa8e1a,Very Good Experience 👍🏻,5,2025-11-28 21:12:42,0,4.0.55,"Hi Ajay,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:13:43,4.0.55,GooglePlay
35140e6b-7455-4aab-8a63-73d34cc4b4ff,nice work,5,2025-11-28 20:36:37,0,4.0.79,"Hi Shreeji,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:13:58,4.0.79,GooglePlay
8c41af4f-cdd7-4a0a-893c-e3a378a0b63a,good Aap very fast Gas booking👍,5,2025-11-28 19:02:48,0,4.0.78,"Hi Mohammed,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:14:16,4.0.78,GooglePlay
464a67ab-c896-4fe0-a589-502bce150102,Time-consuming and error prone interface,1,2025-11-28 18:54:38,0,4.0.78,"Hi Mahesh ,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 120445 in your mail. - BPCL Customer Support
",2025-11-29 11:04:16,4.0.78,GooglePlay
1ff5c391-fc14-4815-a522-cc7d2ff11a1b,easy booking,5,2025-11-28 18:31:54,0,4.0.79,"Hi Duttasouvik,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:14:30,4.0.79,GooglePlay
4f152892-e385-4cc9-85cf-b7351e27f010,simple and easy to operate,4,2025-11-28 18:00:09,0,4.0.78,"Hi Devender,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",2025-11-29 08:22:02,4.0.78,GooglePlay
14e2a14e-1cde-41c3-8110-4e0f9fdf6dba,Excellent,5,2025-11-28 17:25:49,0,4.0.78,"Hi Sumanta,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:14:57,4.0.78,GooglePlay
d34e337b-b7e3-4408-94fb-83f89f4bca43,fast service,5,2025-11-28 17:10:28,0,4.0.78,"Hi Jayashree,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:15:18,4.0.78,GooglePlay
20e533b0-109c-4e1d-a4c1-378eaf7802c1,good,3,2025-11-28 16:21:03,0,,"Hi Simran,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",2025-11-29 08:26:56,,GooglePlay
3a7d15be-fef7-4182-9291-2b216e2022ba,Nice to use,5,2025-11-28 15:49:10,0,4.0.79,"Hi Nand,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:15:56,4.0.79,GooglePlay
f241ee64-f849-4948-a8b7-148b3b62be77,Butter like smooth experience. All required services are there on the app for convenience.,5,2025-11-28 15:22:39,0,4.0.78,"Hi Hiren,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:16:09,4.0.78,GooglePlay
8915b253-b936-4893-9747-815455c24a9c,sometimes payment gets deducted but Gas not booked,3,2025-11-28 15:16:45,0,4.0.78,"Hi Jayesh,
We regret the inconvenience caused. Kindly help us with screenshots of the error you are facing, your LPG ID and registered mobile number on support@hellobpcl.in and we will immediately look into this. Please include token no. -120435 in your mail. - BPCL Customer Support

",2025-11-29 10:50:59,4.0.78,GooglePlay
e662a289-e7fb-4742-a23b-0576f93cc512,today when I was trying to book a cylinder my transaction was showing successful in Google pay but in this app my booking failed and not showing in history. I have tried again and my amount was deducted again but the lpg was not booked. Please do something bpcl.,2,2025-11-28 15:03:39,0,,"Hi Saketkb,
We regret the inconvenience caused. Kindly help us with screenshots of the error you are facing, your LPG ID and registered mobile number on support@hellobpcl.in and we will immediately look into this. Please include token no. 120434 in your mail. - BPCL Customer Support

",2025-11-29 10:45:50,,GooglePlay
9767a9c2-d320-41e8-b2de-67668ec96d5e,very good,4,2025-11-28 14:51:06,0,4.0.79,"Hi Vara,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",2025-11-29 08:24:51,4.0.79,GooglePlay
5438b154-6ac9-47ef-9af7-40c1e3124ec7,very bed sarvice,1,2025-11-28 14:43:42,0,4.0.78,"Hi Shah,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120432 in your mail. - BPCL Customer Support

",2025-11-29 10:42:37,4.0.78,GooglePlay
64e98556-ac0f-4bd2-ae5a-5fac35bc3769,simple and easy,5,2025-11-28 14:37:13,0,4.0.78,"Hi Anikt,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:16:29,4.0.78,GooglePlay
855c9956-fb8e-4e2d-8ac1-fe371dec41d3,good 👍,3,2025-11-28 14:32:48,0,4.0.78,"Hi Sandra,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",2025-11-29 08:25:52,4.0.78,GooglePlay
6ac73db1-ce43-4ead-8509-c4caf9731f81,in this app payment is done by me but it does not show in this app this happened many times,1,2025-11-28 14:15:29,0,4.0.79,"Hi Satinder,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.120429 in your mail. - BPCL Customer Support
",2025-11-29 10:38:25,4.0.79,GooglePlay
83aed1bd-e2aa-42df-99cd-bac962a9261a,good,5,2025-11-28 13:59:23,0,4.0.78,"Hi Mayur,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:16:45,4.0.78,GooglePlay
16e44aa1-d19f-4ac7-8396-f768df6c5327,"Today I made payment to book cyclider twice.. App says payment failed, not booked.. My bank account says, amount debited and towards BPCL.. Hell Has to book COD..",1,2025-11-28 13:42:07,0,4.0.79,"Hi Swarup,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120427 in your mail. - BPCL Customer Support
",2025-11-29 10:35:20,4.0.79,GooglePlay
8ca3ebc4-d2a1-4100-97f4-940fef591bda,useless app,1,2025-11-28 13:25:58,0,4.0.78,"Hi Kamal ,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.120426 in your mail. - BPCL Customer Support",2025-11-29 10:32:49,4.0.78,GooglePlay
65a08dc6-4d03-4cff-a31e-359c637ba616,best aap,5,2025-11-28 13:25:16,0,4.0.78,"Hi Rabindra,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:17:03,4.0.78,GooglePlay
d6b7bfa3-9f0e-4b2d-9d0f-3a14b6f89b44,"I've experienced this 4 times already. Made the payment online , money deducted from bank account but the cylinder is not booked. Don't even ask me about the dealer... worst dealer",1,2025-11-28 13:22:29,0,4.0.78,"Hi Nisha,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.120424 in your mail. - BPCL Customer Support",2025-11-29 10:30:17,4.0.78,GooglePlay
c4ebd3a5-bf4c-46b7-a99d-fe619cc8c66d,Worst app...often remain out of order...doesn't work at times when needed.👎👎👎,1,2025-11-28 13:05:48,0,4.0.78,"Hi Nakul ,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.120423 in your mail. - BPCL Customer Support",2025-11-29 10:28:31,4.0.78,GooglePlay
c1ebb71d-1bc8-44eb-b170-7bfa9a7dd71c,good,5,2025-11-28 12:36:35,0,4.0.78,"Hi Saranraj,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:17:18,4.0.78,GooglePlay
72c78ff0-3ce5-4f03-8c51-0cabccde7a8d,online booking not good,1,2025-11-28 12:36:32,0,4.0.78,"Hi Acharya,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in.  Please include token no.-120421 in your mail. - BPCL Customer Support

",2025-11-29 10:25:48,4.0.78,GooglePlay
f410a9a2-0bb0-44e6-ad0a-ccf1dff7e0b8,not able to book,1,2025-11-28 12:29:58,0,4.0.78,"Hi Faiz,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no.-120420 in your mail. - BPCL Customer Support
",2025-11-29 10:13:43,4.0.78,GooglePlay
e3d5290e-fe1b-44c4-a15d-f828694d9279,fast service,5,2025-11-28 12:27:10,0,,"Hi Haider,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:17:42,,GooglePlay
0903a13d-8bb0-4faa-bab5-9c8d0874b31b,nice,5,2025-11-28 12:20:39,0,4.0.78,"Hi Shahnawaz,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:18:03,4.0.78,GooglePlay
dd9756cc-7365-421d-a6d6-6ad2ed5a34e6,very poor,1,2025-11-28 11:53:41,0,4.0.78,"Hi Saleem , Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120417 in your mail. - BPCL Customer Support
",2025-11-29 10:09:49,4.0.78,GooglePlay
df90dd3e-db2f-46a0-953d-da18de46d1fc,Bekar Application,1,2025-11-28 11:48:53,0,4.0.78,"Hi Pravat, Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120416 in your mail. - BPCL Customer Support
",2025-11-29 10:07:35,4.0.78,GooglePlay
6e38e0d0-a2a9-448e-a008-db9186e90503,very good 👍,5,2025-11-28 11:48:29,0,4.0.78,"Hi Rajeev,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:18:21,4.0.78,GooglePlay
a34689a2-04a5-4050-8541-ca9fee389199,awesome experience 👍,4,2025-11-28 11:13:39,0,4.0.78,"Hi Sathish,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",2025-11-29 08:23:17,4.0.78,GooglePlay
e8490111-71d6-445d-8a99-ea51236f1e6e,good,5,2025-11-28 10:45:04,0,4.0.78,"Hi Vijendra,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:18:36,4.0.78,GooglePlay
6e2b6ca3-e79f-4f02-acad-3d981cf549f0,Payment gets failed.,1,2025-11-28 10:33:21,0,4.0.78,"Hi Jagdish,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120412 in your mail. - BPCL Customer Support


",2025-11-29 10:03:12,4.0.78,GooglePlay
730f1ea8-49e7-4eea-bd4b-4e37596eb339,Very bad service payment deducted but service not received 2 time,1,2025-11-28 10:32:10,0,4.0.78,"Hi Abhinandan,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no.-120411 in your mail.
- BPCL Customer Support
",2025-11-29 09:59:23,4.0.78,GooglePlay
807566bb-947c-4a63-b992-462cf7ffdfa7,online payment not working. money deducted but booking not confirmed,1,2025-11-28 10:26:35,0,4.0.78,"Hi Santhi,
We regret the inconvenience caused. Kindly help us with screenshots of the error you are facing, your LPG ID and registered mobile number on support@hellobpcl.in and we will immediately look into this. Please include token no. 120410 in your mail. - BPCL Customer Support

",2025-11-29 09:53:34,4.0.78,GooglePlay
1d1b256a-863b-43a2-a4bf-df7d0e7e8de2,very nice,1,2025-11-28 10:15:58,0,4.0.73,"Hi Mahala,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you Based on your feedback, we request you to reconsider your rating If you are facing any issue, kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you Bharat Petroleum Corporation Limited



",2025-11-29 09:51:31,4.0.73,GooglePlay
315718ab-b4b3-4c63-b345-0518dcd18bab,goog,5,2025-11-28 10:11:59,0,,"Hi Gobinda,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:18:59,,GooglePlay
75bdbd92-2f73-4cf5-9fd5-6868b7a1ed5c,not user friendly,3,2025-11-28 09:56:29,0,4.0.78,"Hi Shivakumar,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in.  Please include token no.-120407 in your mail. - BPCL Customer Support

",2025-11-29 09:42:28,4.0.78,GooglePlay
8ad0a04f-66e0-449f-905d-915b837f7585,Bad,2,2025-11-28 09:38:28,0,4.0.78,"Hi Sitaram , Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no-120406 in your mail. - BPCL Customer Support
",2025-11-29 09:37:26,4.0.78,GooglePlay
ac99e9fa-8c43-4897-8e3d-ef7f82f055bd,good response,5,2025-11-28 09:27:15,0,4.0.78,"Hi Chinna,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",2025-11-29 08:19:16,4.0.78,GooglePlay
ae6dce20-8fab-4607-b635-6d67ca7ee816,ऑनलाइन पेमेंट मॉड्यूल काम नहीं कर रहा है,1,2025-11-28 09:15:05,0,4.0.78,"Hi Manohar, Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120404 in your mail. - BPCL Customer Support
",2025-11-29 09:28:16,4.0.78,GooglePlay
b81434fa-77ea-4163-8d58-db6b7313cba8,very nice app,4,2025-11-28 09:13:14,0,4.0.78,"Hi Rohit,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:09:04,4.0.78,GooglePlay
60c642c9-40e0-4d01-9222-38e3c2dfb150,Amount debited but booking not done.,1,2025-11-28 09:08:06,0,4.0.78,"Hi Suvankar,
We regret the inconvenience caused. Kindly help us with screenshots of the error you are facing, your LPG ID and registered mobile number on support@hellobpcl.in and we will immediately look into this. Please include token no. 120402 in your mail. - BPCL Customer Support

",2025-11-29 09:22:30,4.0.78,GooglePlay
67774498-b1e0-4929-91e5-85eb95a42886,payment failures,1,2025-11-28 09:03:55,0,4.0.78,"Hi Girish , Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120401 in your mail. - BPCL Customer Support
",2025-11-29 09:20:41,4.0.78,GooglePlay
5643ca76-bd0d-43aa-9d71-e66d9efd90f2,worst app ever,1,2025-11-28 08:51:53,0,4.0.78,"Hi Shawn , Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120400 in your mail. - BPCL Customer Support
",2025-11-29 09:19:13,4.0.78,GooglePlay
e7e1ba81-168e-4651-aa51-763262e8c8e6,Very good service. with in time delivery.,4,2025-11-28 08:42:02,0,4.0.78,"Hi Dattatray,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",2025-11-29 08:09:21,4.0.78,GooglePlay
fff93c53-fe5f-4fa9-aee6-911ff2304843,good,5,2025-11-28 08:31:37,0,4.0.78,"Hi Suma,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:05:21,4.0.78,GooglePlay
3a359d48-f086-4246-aef0-4282d4532d54,"app doesn't work properly, it hangs and we can't pay from online.",1,2025-11-28 08:15:27,0,4.0.78,"Hi Arthanarieaswaran, Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120397 in your mail. - BPCL Customer Support
",2025-11-29 09:14:51,4.0.78,GooglePlay
f6bb98e6-8b5e-48fb-b9f7-bdfba389af85,"Most online payment not successful, but amount got detected in app. I am not getting that money back. No use to call customer support",1,2025-11-28 08:11:31,0,4.0.77,"Hi Arthanarieaswaran, Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120396 in your mail. - BPCL Customer Support",2025-11-29 09:12:46,4.0.77,GooglePlay
6301dae1-a173-4efc-a57d-90f88e33088c,I try to book a cylinder from this app.my amount debited from my account.but the cylinder was didn't book.,1,2025-11-28 08:10:04,0,4.0.78,"Hi Janardhan,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-120395 in your mail. - BPCL Customer Support
",2025-11-29 09:11:24,4.0.78,GooglePlay
dafb5858-7951-47fb-ba52-7d099cc6bb50,gud,5,2025-11-28 08:09:08,0,4.0.73,"Hi Kariul,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:05:42,4.0.73,GooglePlay
7ed152a1-c955-47b7-aae2-e41a98f00abc,third class company last 3 month se online payment kar raha hun ho nahi raha aur cash on delivery 5 se 7 din laga dete hai,1,2025-11-28 08:04:27,0,4.0.77,"Hi Ketan,
We regret the inconvenience caused. Kindly help us with screenshots of the error you are facing, your LPG ID and registered mobile number on support@hellobpcl.in and we will immediately look into this. Please include token no. -120393 in your mail. - BPCL Customer Support
",2025-11-29 08:56:38,4.0.77,GooglePlay
c25c8949-3bf3-4c34-82d7-eb4f0649f986,initially it's fast later during payment it takes a lot of time,3,2025-11-28 07:59:19,0,4.0.78,"Hi Komal,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.120392 in your mail. - BPCL Customer Support
",2025-11-29 08:54:36,4.0.78,GooglePlay
9792ec42-ca2e-4c0f-91f1-9e037c10d1ec,"Online booking for gas cylinder with cash payment failed, money got deducted from UPI. After another booking was confirmed with cash on delivery option. So, paying twice for one cylinder delivery? Online and cash on delivery? when will I get the refund!",1,2025-11-28 07:50:28,0,,"Hi Velangini,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in.  Please include token no.-120391 in your mail. - BPCL Customer Support

",2025-11-29 08:49:18,,GooglePlay
be4ecc38-7e84-4f34-9c39-cc1e53a0f30f,"worst, amt deducted but cylinder not booked. trx id",1,2025-11-28 07:48:14,0,4.0.78,"Hi Hari,
We regret the inconvenience caused. Kindly help us with screenshots of the error you are facing, your LPG ID and registered mobile number on support@hellobpcl.in and we will immediately look into this. Please include token no. -120390 in your mail. - BPCL Customer Support

",2025-11-29 08:43:10,4.0.78,GooglePlay
b950842b-4908-4770-b092-01b0e4dae40a,good service,5,2025-11-28 07:30:50,0,4.0.78,"Hi Ajar,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:05:58,4.0.78,GooglePlay
f6b7a0b0-c1d2-4a51-875c-362c9fdace27,good,5,2025-11-28 07:17:24,0,4.0.78,"Hi Maharaj,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:06:18,4.0.78,GooglePlay
30b0aca7-830f-48bb-9345-a3e08a85d450,khup bhari,5,2025-11-28 07:08:45,0,4.0.78,"Hi Tushar,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",2025-11-29 08:07:58,4.0.78,GooglePlay
c7b5d966-89af-4d2c-bb3d-466b12d10a46,nice 👍,5,2025-11-28 00:20:53,0,4.0.78,"Hi Danish,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",2025-11-29 08:08:11,4.0.78,GooglePlay
f7bc883b-cb37-4b90-92a0-87fa795b6ab8,Repeated failure of payment by QR code. Login failure (Why every time asks to register?),1,2025-11-27 23:32:07,0,4.0.78,,,4.0.78,GooglePlay
2df09f4a-8bf6-46dd-a5f1-a730107aacb9,super,5,2025-11-27 23:10:35,0,4.0.78,,,4.0.78,GooglePlay
a3a91ccf-382b-4efb-909a-d9b890062e7f,"worst app service, unable to book LPG",1,2025-11-27 22:28:42,0,4.0.78,,,4.0.78,GooglePlay
aa80eae4-0d93-4538-b0db-34561a68b60f,best app,5,2025-11-27 22:17:42,0,4.0.78,,,4.0.78,GooglePlay
23683e52-5df4-479e-afed-54d2232f7c4b,good,3,2025-11-27 22:05:19,0,4.0.73,,,4.0.73,GooglePlay
6d1a0f2e-3d45-42ac-a8cd-af2a31ab8ab6,i love BPCL everything parfact very very good 💯,5,2025-11-27 22:04:45,0,4.0.78,,,4.0.78,GooglePlay
88c2491c-b8dd-468c-adf6-ead170127ac0,good service,5,2025-11-27 21:38:45,0,4.0.78,,,4.0.78,GooglePlay
0ac6e2e8-47c1-40e9-ab73-70ba9e3a16ef,app is not functioning properly,1,2025-11-27 21:36:57,0,4.0.78,,,4.0.78,GooglePlay
6ea8af30-6320-4051-a3d0-3db659339fda,need improvement,3,2025-11-27 21:33:53,0,4.0.78,,,4.0.78,GooglePlay
3374056f-361a-43a2-86eb-cf853adac0d6,nice,5,2025-11-27 21:28:15,0,4.0.78,,,4.0.78,GooglePlay
